batch_size,named_list,epoch,train_accuracy,train_loss,validation_accuracy,validation_loss
64,0.0001,2,70.39722329348245,0.6774210714060684,85.85546633724522,0.5605862057552888
64,0.0001,3,73.6058619359815,0.5933038424975766,86.72019765287214,0.4647370523844774
64,0.0001,4,77.14616274585423,0.5373586840523875,88.7584928968499,0.3767518886866478
64,0.0001,5,77.98688777477825,0.5212795175061438,90.11735639283508,0.33198561963553613
64,0.0001,6,78.82761280370228,0.5020699175120574,87.89376158122298,0.33575214065897924
64,0.0001,7,79.29039722329348,0.48479224264328113,90.0555898702903,0.2929500130793223
64,0.0001,8,79.2209795603548,0.48613064145219737,89.00555898702903,0.29588261178623027
64,0.0001,9,80.93328191284226,0.45404099023400857,87.8319950586782,0.31360775089034665
64,0.0001,10,81.10296953335904,0.45718422576124446,90.30265596046942,0.259284132733368
64,0.0001,11,81.99768607790205,0.44421497611283084,89.99382334774552,0.27007423900067806
64,0.0001,12,81.64288468954878,0.44926628066694796,91.59975293390983,0.23354739745935568
64,0.0001,13,82.29078287697648,0.4386463758393461,90.17912291537986,0.2508388112227504
64,0.0001,14,82.73042807558812,0.4260138784136091,90.85855466337246,0.2390491130690162
64,0.0001,15,82.46047049749325,0.43431408108748826,89.62322421247684,0.26417090399907184
64,0.0001,16,83.27805630543772,0.4158136179588111,90.92032118591723,0.2295022072413793
64,0.0001,17,83.07751639028153,0.42086142000600035,91.47621988882025,0.21971112122544303
64,0.0001,18,84.27304280755881,0.4021419768997014,90.30265596046942,0.23330323294234964
64,0.0001,19,84.06478981874277,0.39748764324364405,91.78505250154416,0.21189368299495143
64,0.0001,20,83.30890860007713,0.40416710709997,93.32921556516368,0.19231329876213119
64,0.0001,21,84.18048592364057,0.39559439110932093,91.9703520691785,0.19699347835893816
64,0.0001,22,84.08021596606248,0.39629084950891036,94.00864731315627,0.16670986666129187
64,0.0001,23,84.05707674508291,0.3960110448264136,91.9703520691785,0.2040775023544064
64,0.0001,24,84.1419205553413,0.3868645471451905,92.71155033971587,0.17586085923875755
64,0.0001,25,83.96451986116467,0.3867234183209283,93.08214947498456,0.19024921629506236
64,0.0001,26,84.41959120709603,0.390878363049089,91.04385423100679,0.22628308675036982
64,0.0001,27,84.74354030080987,0.3784098274308472,91.72328597899939,0.1917208068860838
64,3e-05,1,62.67643655996915,0.9069423073618282,58.36936380481779,1.0028079461592894
64,3e-05,2,79.64519861164675,0.5508730727169902,65.16368128474367,0.9101686702611355
64,3e-05,3,83.84111068260702,0.4531619179571791,73.7492279184682,0.6957567414412131
64,3e-05,4,86.56382568453529,0.38880796862646866,71.83446571957998,0.7675367652510221
64,3e-05,5,87.65136907057462,0.3649846547342874,73.13156269302038,0.7162557939210763
64,3e-05,6,88.66178172001543,0.3339807639274691,75.72575663990118,0.6593881744461564
64,3e-05,7,88.84689548785191,0.31544173798831227,77.82581840642372,0.6168981347089777
64,3e-05,8,89.34053220208253,0.315931903207537,79.43174799258801,0.532543837522658
64,3e-05,9,89.79560354801389,0.294159464501395,76.71402100061766,0.6295329802669585
64,3e-05,10,89.66448129579638,0.28999092873974974,80.29647930821494,0.502560923126741
64,3e-05,11,90.57462398765908,0.2730791467824593,83.0142063001853,0.4407095271162689
64,3e-05,12,90.42036251446201,0.27253524338817364,82.02594193946881,0.47732288816657203
64,3e-05,13,90.97570381797146,0.2623030678392044,85.54663372452131,0.3832948114185666
64,3e-05,14,90.94485152333205,0.2581237261298255,84.49660284126004,0.406639844734365
64,3e-05,15,91.06054762822986,0.25793156185614063,84.37306979617047,0.43624095486190456
64,3e-05,16,91.27651369070574,0.25155011256193294,84.12600370599135,0.42392101244499475
64,3e-05,17,91.7315850366371,0.2411574012246625,85.79369981470043,0.3789220055959259
64,3e-05,18,91.46934053220208,0.2418440464021537,85.97899938233478,0.38588220713875043
64,3e-05,19,91.83185499421519,0.23181877266890896,85.36133415688697,0.39819983332059705
64,3e-05,20,91.83185499421519,0.2317995312325473,86.5348980852378,0.3554098640049163
64,3e-05,21,91.80871577323563,0.23194723829553632,86.47313156269303,0.3469246402830602
64,3e-05,22,91.91669880447358,0.22396498635925097,86.47313156269303,0.3572349137841509
64,3e-05,23,91.92441187813344,0.22400154756941817,86.2260654725139,0.375326256482647
64,3e-05,24,91.99382954107212,0.22546037385616396,86.16429894996912,0.3748715084332686
64,3e-05,25,92.11723871962977,0.2151846205586283,86.90549722050649,0.35496732700043
64,3e-05,26,92.21750867720787,0.21463519360484748,89.4379246448425,0.29818203156061757
64,3e-05,27,92.34863092942538,0.21281629892552428,90.24088943792465,0.2852423422378846
64,3e-05,28,92.45661396066332,0.20919649427747491,89.25262507720815,0.2934180935397028
64,3e-05,29,92.75742383339761,0.20827276968016414,87.58492896849907,0.3314730002759741
64,3e-05,30,92.92711145391438,0.20066894376145794,89.25262507720815,0.30299932543689817
64,3e-05,31,92.91939838025453,0.19937411143348135,90.98208770846202,0.26732630931879753
64,3e-05,32,92.81141534901658,0.20177801713127222,88.51142680667078,0.3164951390398738
64,3e-05,33,93.33590435788662,0.1873827588015002,88.88202594193947,0.3136116415665198
64,3e-05,34,93.22020825298881,0.1926192397371008,89.00555898702903,0.31300068793531793
64,3e-05,35,92.99652911685307,0.18770801540225598,90.54972205064855,0.26020602074165183
64,3e-05,36,93.3898958735056,0.1843585004580432,89.0673255095738,0.3088816286069162
64,3e-05,37,93.3050520632472,0.18405882489358263,90.67325509573811,0.26725217815076646
64,3e-05,38,93.88353258773621,0.17447116220452516,91.84681902408894,0.2295371992894126
64,3e-05,39,93.67527959892017,0.17797232142149522,89.7467572575664,0.27775429983515865
64,3e-05,40,93.69070574623987,0.1789400777573069,91.59975293390983,0.22209769218730238
64,3e-05,41,93.77554955649826,0.17599441083561024,91.59975293390983,0.22411758280269659
64,3e-05,42,94.06093328191284,0.1697039592625766,91.53798641136504,0.23716559650403304
64,3e-05,43,93.8372541457771,0.17131394494710298,91.9703520691785,0.22506058137738505
64,3e-05,44,93.43617431546471,0.17624716468045276,92.15565163681285,0.21793245223838872
64,3e-05,45,94.0840725028924,0.16831091378489738,92.52625077208153,0.2113198101063832
64,3e-05,46,93.7678364828384,0.1680540045163608,91.78505250154416,0.21713921473173498
64,3e-05,47,94.33089086000771,0.1648304575843177,91.9703520691785,0.22191838489155857
64,3e-05,48,94.2846124180486,0.16156787122485086,92.83508338480543,0.20253348029935017
64,3e-05,49,94.16891631315079,0.16230362818892954,91.6615194564546,0.2279653280051067
64,3e-05,50,94.1997686077902,0.16335604026032785,93.02038295243977,0.19483137671956613
64,1e-05,1,59.606633243347474,0.9773578617373123,50.463248919085856,1.0467722851496477
64,1e-05,2,78.61164674122638,0.5774130852058016,64.36071649166152,0.8074518479406834
64,1e-05,3,81.95912070960277,0.4800630775578503,71.52563310685609,0.680491467507986
64,1e-05,4,84.63555726957192,0.41937426151019597,72.51389746757258,0.6684008663376937
64,1e-05,5,85.61511762437331,0.38924361552510944,73.44039530574429,0.643715609008303
64,1e-05,6,86.07018897030467,0.3790893672135076,72.82273008029648,0.6769351760785167
64,1e-05,7,87.03432317778635,0.3543088829576088,73.00802964793083,0.6526743716990145
64,1e-05,8,87.50482067103741,0.33851469781598437,72.82273008029648,0.6380787383621702
64,1e-05,9,88.06787504820672,0.3253707052598446,73.6874613959234,0.6561007752942924
64,1e-05,10,88.91631315079059,0.30893189904137786,73.31686226065473,0.6673796951699142
64,1e-05,11,89.07057462398765,0.3045254610295366,72.26683137739346,0.7093139878259256
64,1e-05,12,89.263401465484,0.2979047653710314,73.56392835083385,0.6840322902067922
64,1e-05,13,89.75703817971461,0.289382661651508,73.3786287831995,0.6720733854812212
