batch_size,named_list,epoch,train_accuracy,train_loss,validation_accuracy,validation_loss
128,0.002,52,88.45352873119938,0.3527311720684463,95.55281037677578,0.19734801473812416
128,0.002,53,88.64635557269573,0.3513546911816971,95.05867819641755,0.2030411042416325
128,0.0006,1,51.27651369070575,1.125224571017658,71.21680049413219,0.6593998315242621
128,0.0006,2,59.21326648669495,0.8043721961040123,70.96973440395305,0.5933931177625289
128,0.0006,3,62.799845738526805,0.750493670795478,81.90240889437925,0.47268394323495716
128,0.0006,4,66.45584265329734,0.7302846148902294,76.89932056825201,0.45662635965989185
128,0.0006,5,69.99614346317007,0.6880142268012551,73.99629400864731,0.43299030512571335
128,0.0006,6,69.88816043193212,0.6670187028015361,90.79678814082767,0.3816945277727567
128,0.0006,7,71.80871577323563,0.6337016636834425,87.89376158122298,0.41630777086202914
128,0.0006,8,72.87311993829542,0.6303994766637391,92.09388511426806,0.3318418017946757
128,0.0006,9,73.3050520632472,0.6142689737619138,90.73502161828289,0.34899196315270203
128,0.0006,10,74.14577709217123,0.6088392068358028,90.54972205064855,0.30995429823031795
128,0.0006,11,74.72425761666024,0.5932036965501075,92.958616429895,0.294339004617471
128,0.0006,12,74.88623216351716,0.5883211703861461,91.04385423100679,0.3229788295351542
128,0.0006,13,74.53914384882376,0.5783337258240756,87.89376158122298,0.3432720647408412
128,0.0006,14,75.52641727728499,0.5631301204363505,93.02038295243977,0.26153069791885525
128,0.0006,15,76.01234091785577,0.5593652739828708,93.51451513279802,0.25782959965559155
128,0.0006,16,75.03278056305437,0.5675898013161678,94.00864731315627,0.23588270149551904
128,0.0006,17,76.16660239105283,0.5442223835225198,92.03211859172329,0.26173969816703063
128,0.0006,18,75.70381797146163,0.5495917060795952,94.25571340333539,0.2135850302875042
128,0.0006,19,75.28731199382955,0.5657557292896158,92.40271772699197,0.24882813084584016
128,0.0006,20,76.16660239105283,0.54035829475113,94.81161210623841,0.2005477427290036
128,0.0006,21,76.66795217894331,0.5418946076841915,94.37924644842495,0.20426717457863
128,0.0006,22,76.46741226378712,0.5408129566440395,94.25571340333539,0.230207299383787
128,0.0006,23,76.6370998843039,0.5309878266325184,94.5645460160593,0.22269557086894146
128,0.0006,24,76.81450057848052,0.5190078797293645,95.61457689932057,0.19590971704859
128,0.0006,25,76.89934438873891,0.5216179224205952,95.1822112415071,0.21046187614019102
128,0.0006,26,77.36984188198997,0.5191421134799135,95.73810994441013,0.21321565915758794
128,0.0006,27,76.7527959892017,0.5351622569210389,95.49104385423101,0.19512022057404885
128,0.0006,28,77.33127651369071,0.5062263873862285,93.32921556516368,0.21988764620171145
128,0.0006,29,77.315850366371,0.5170806099971136,95.30574428659666,0.19122685563678926
128,0.0006,30,77.30813729271115,0.5221319598894493,95.42927733168622,0.1981902282971602
128,0.0006,31,77.74006941766294,0.5044569802634856,95.49104385423101,0.18145891393606478
128,0.0006,32,78.48052448900887,0.49678536022410674,95.49104385423101,0.18955061455758718
128,0.0006,33,78.04859236405707,0.500448152422905,95.24397776405188,0.18555152459213367
128,0.0006,34,76.6370998843039,0.54270166275548,95.42927733168622,0.17749778553843498
128,0.0006,35,77.94060933281912,0.5064989305010029,95.61457689932057,0.17866079709850824
128,0.0006,36,78.4265329733899,0.49635712627102346,94.31747992588018,0.22207917967954507
128,0.0006,37,78.01002699575781,0.5086608526169085,95.86164298949969,0.17356297058554795
128,0.0006,38,78.5576552256074,0.4960572284226324,95.36751080914145,0.19116770375806552
128,0.0006,39,78.71962977246433,0.4908648212166393,95.42927733168622,0.17910657536524993
128,0.0006,40,77.97146162745854,0.5002842083865521,94.74984558369364,0.18292270600795746
128,0.0006,41,77.62437331276514,0.5028583378184075,95.79987646695491,0.17000321614054534
128,0.0006,42,77.68607790204396,0.5060877332500383,95.49104385423101,0.17692625465301368
128,0.0006,43,79.2364057076745,0.47188541439234044,95.55281037677578,0.1777970353857829
128,0.0006,44,78.81989973004242,0.48083678735237495,93.94688079061149,0.1919520520246946
128,0.0006,45,78.7736212880833,0.4948193807812298,95.67634342186535,0.18216551575236595
128,0.0006,46,78.63478596220594,0.4845920354127884,96.35577516985794,0.16635507359527624
128,0.0006,47,78.6579251831855,0.48224199636309756,95.49104385423101,0.17364610760257795
128,0.0006,48,78.65021210952564,0.48552309794753207,95.61457689932057,0.17069142082562813
128,0.0006,49,78.69649055148477,0.4865181852205127,96.41754169240272,0.1573594271277006
128,0.0006,50,78.98187427689935,0.4829769648757635,96.04694255713403,0.14962425269186497
128,0.0006,51,78.6579251831855,0.49205773776652767,95.86164298949969,0.18596139177680016
128,0.0006,52,79.15927497107597,0.4800523575030121,93.32921556516368,0.24476256894950682
128,0.0006,53,78.71191669880447,0.4769948422908783,95.36751080914145,0.16093076966129816
128,0.0006,54,78.75819514076359,0.4895327473972358,91.3526868437307,0.26659694571907705
128,0.0006,55,78.8738912456614,0.47697750318284127,96.10870907967882,0.17214153635387236
128,0.0002,1,38.95873505591978,1.2117948245768453,35.762816553428046,1.5063458761343589
128,0.0002,2,54.54685692248361,0.9184988141059875,49.536751080914144,1.2427148876281886
128,0.0002,3,62.95410721172387,0.806484640228982,69.42557134033353,0.765937105824168
128,0.0002,4,65.36058619359815,0.7435662997703926,77.82581840642372,0.6485799661336037
128,0.0002,5,67.42768993443887,0.7063252148674983,83.75540457072267,0.5140593428737842
128,0.0002,6,69.23254917084458,0.6554734765314588,83.81717109326745,0.4683415994334679
128,0.0002,7,69.50250674893945,0.6472884358144274,86.5348980852378,0.38721582293510437
128,0.0002,8,70.54377169301966,0.6268246883855146,88.69672637430513,0.369807542516635
128,0.0002,9,70.61318935595835,0.6195674041906992,86.04076590487955,0.3885512529657437
128,0.0002,10,70.7211723871963,0.6086783476319968,90.92032118591723,0.3288949988782406
128,0.0002,11,71.1839568067875,0.603129665349044,91.29092032118592,0.2992129653978806
128,0.0002,12,70.9525645969919,0.6001245212905547,90.11735639283508,0.31490018820533383
128,0.0002,13,70.8368684920941,0.5869200764333501,92.09388511426806,0.2927276621071192
128,0.0002,14,71.09911299652912,0.5752479501214682,88.94379246448425,0.3429482797017464
128,0.0002,15,71.46162745854222,0.5807074749586629,93.14391599752933,0.24584640906407282
128,0.0002,16,73.03509448515233,0.551998383566445,92.27918468190241,0.2710674905146544
128,0.0002,17,73.49016583108369,0.5345779216172648,92.71155033971587,0.24722591386391565
128,0.0002,18,78.04087929039723,0.5314340629414016,93.63804817788758,0.23899487047814405
128,0.0002,19,79.95372155804088,0.5176125945998173,91.90858554663373,0.2911227408509988
128,0.0002,20,79.14384882375627,0.5233764911399168,93.82334774552193,0.23293828305143577
128,0.0002,21,80.81758580794447,0.5032217049715566,92.09388511426806,0.25062188448814243
128,0.0002,22,80.84843810258388,0.4956283770939883,92.15565163681285,0.24654874062308899
128,0.0002,23,81.40377940609334,0.48248673917031754,92.958616429895,0.23278135405136988
128,0.0002,24,81.63517161588894,0.4757617922390209,91.9703520691785,0.2553498726338148
128,0.0002,25,81.8742768993444,0.46769562480496424,92.52625077208153,0.24160317575129178
128,0.0002,26,82.0053991515619,0.4734839408421049,93.57628165534281,0.21737491296460995
128,0.0002,27,82.52217508677208,0.46439726592278946,92.83508338480543,0.2416290804887047
128,0.0002,28,81.8742768993444,0.4685306049445096,94.99691167387276,0.19092663047978511
128,0.0002,29,81.98225993058233,0.46110449760567906,92.46448424953675,0.24303260230674192
128,0.0002,30,83.19321249517932,0.4380420551580541,93.02038295243977,0.21583414536256057
128,0.0002,31,82.49132279213266,0.45108802353634553,94.74984558369364,0.1791661616701346
128,0.0002,32,82.87697647512533,0.44649580062604416,93.8851142680667,0.21200174852632558
128,0.0002,33,82.49132279213266,0.4484202338784349,91.9703520691785,0.2227493472970449
128,0.0002,34,82.56074045507134,0.4508297091313437,92.958616429895,0.21684091466550642
128,0.0002,35,82.76128037022754,0.4421057332964504,92.40271772699197,0.22044045005280238
128,0.0002,36,82.27535672965676,0.44765282057079614,94.81161210623841,0.17754738519971186
128,0.0002,37,82.60701889703047,0.4397097849378399,94.44101297096974,0.18843947967084554
128,0.0002,38,83.21635171615888,0.43015629432949365,92.6497838171711,0.22790361991008887
128,0.0002,39,83.00809872734284,0.42492494396134917,94.8733786287832,0.16521980011692414
128,0.0002,40,83.26263015811801,0.4243248791671267,93.69981470043237,0.20462201105860564
128,0.0002,41,82.85383725414577,0.4349227503818624,94.5645460160593,0.1846776699217466
128,0.0002,42,84.93636714230621,0.4051659107208252,93.51451513279802,0.18739270934691796
128,0.0002,43,84.84381025838796,0.4085649786626591,95.12044471896232,0.15674387835539305
128,0.0002,44,85.3528731199383,0.39967703293351564,94.31747992588018,0.17490444876826727
128,0.0002,45,85.32202082529888,0.39323613368997384,94.8733786287832,0.17179915624169204
128,0.0002,46,86.44041650597764,0.3750123378692889,94.07041383570105,0.1826172751876024
128,0.0002,47,86.54068646355573,0.36897830299887,93.39098208770847,0.18893037285082614
128,0.0002,48,87.25800231392209,0.33313602106828316,95.79987646695491,0.14348276131428206
128,0.0002,49,86.74893945237177,0.33602646241585415,95.24397776405188,0.15229972953406665
128,0.0002,50,87.65136907057462,0.3211040740796164,95.36751080914145,0.14715019670816568
128,0.0002,51,87.26571538758195,0.33170989301859166,94.50277949351451,0.17028408819952837
128,0.0002,52,87.65908214423447,0.3246520085662019,95.24397776405188,0.15110443704403365
128,0.0002,53,87.21172387196297,0.33096642675353033,94.68807906114885,0.172094904172879
128,6e-05,1,65.26031623602006,0.8551118736173592,72.08153180975911,0.6906984528669944
128,6e-05,2,82.39876590821443,0.48843591937831804,75.41692402717727,0.5540892069156353
128,6e-05,3,85.46085615117624,0.40780092395988166,79.74058060531192,0.46446688960377985
128,6e-05,4,86.65638256845352,0.36844580313738656,83.38480543545398,0.41193451560460603
128,6e-05,5,88.052448900887,0.34169070802482904,82.76714021000618,0.3998800034706409
128,6e-05,6,88.75433860393366,0.31556564905479845,86.72019765287214,0.33658756115115607
128,6e-05,7,89.29425376012341,0.3035430976865338,87.70846201358863,0.3230040597801025
128,6e-05,8,89.59506363285769,0.2982485438970959,88.57319332921557,0.31254309086272347
128,6e-05,9,90.09641342074816,0.28074245958351624,89.93205682520075,0.26785262817373645
128,6e-05,10,90.158118010027,0.27779824169827444,88.88202594193947,0.2899876959765187
128,6e-05,11,91.05283455457,0.26389159890366537,90.17912291537986,0.2669936226537594
128,6e-05,12,90.80601619745468,0.2564214603865848,90.36442248301421,0.2507888391757241
128,6e-05,13,91.33821827998457,0.24383465799630857,88.38789376158122,0.3098923966575127
128,6e-05,14,91.2842267643656,0.2446959838271141,91.22915379864114,0.23311768457866633
128,6e-05,15,91.55418434246047,0.23868272095626475,90.24088943792465,0.2465523726378496
128,6e-05,16,92.20979560354802,0.2324423467119535,90.30265596046942,0.2699243132598125
128,6e-05,17,92.25607404550713,0.2235106926630525,90.61148857319333,0.23830326130756965
128,6e-05,18,91.79328962591593,0.22579655920465788,90.61148857319333,0.2435873862929069
128,6e-05,19,92.30235248746625,0.2195095427918668,90.92032118591723,0.24356544762849808
128,2e-05,1,57.91747011183957,0.978198519524406,46.69549104385423,1.1387446591487298
128,2e-05,2,75.1947551099113,0.6356215669828302,49.10438542310068,1.1129580317781522
128,2e-05,3,79.5526417277285,0.5393411625249713,53.11920938851143,1.0882991139705365
128,2e-05,4,81.70458927882761,0.4834161099849963,57.56639901173564,0.9974937519201865
128,2e-05,5,83.05437716930197,0.4541865964146221,61.95182211241507,0.9202424269169569
128,2e-05,6,84.39645198611646,0.42885565699315537,66.09017912291537,0.8493024884508207
128,2e-05,7,85.09834168916314,0.4022880257929073,67.38727609635578,0.8740945563723261
128,2e-05,8,86.35557269571925,0.3772765523662754,69.61087090796788,0.8437010081341634
128,2e-05,9,86.84149633629,0.36807821238157795,69.2402717726992,0.891582447820558
128,2e-05,10,87.6050906286155,0.34725457999636145,68.49907350216183,0.9617023686161981
128,2e-05,11,87.99845738526803,0.3341878087205045,69.36380481778876,0.9721336199615437
128,2e-05,12,88.60779020439645,0.31955116154516444,70.29030265596047,0.9513000163894433
128,2e-05,13,88.4843810258388,0.32162175035359813,69.48733786287832,1.041618019485703
